Bitcoin	$113,895,315,367	$6828.19	$3,369,930,000
Ethereum	$32,106,877,698	$335.38	$1,061,090,000
Bitcoin Cash	$21,575,499,413	$1284.04	$1,560,160,000
Litecoin	$3,377,575,791	$62.74	$165,347,000
Dash	$3,297,733,886	$428.88	$117,678,000
Monero	$1,879,357,779	$122.40	$48,654,200
Zcash	$715,558,181	$272.85	$52,483,200
BitConnect	$563,432,142	$263.52	$23,516,400
Open Trading ...	$76,111,111	$55.34	$18,637,200
